,Unnamed: 0,nature,type,id,description,cwe_counts,cwe_id,repos
1065,13,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1066,14,MemberOf,category,866,2011 Top 25 - Porous Defenses,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1067,15,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1068,16,MemberOf,view,884,CWE Cross-section,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1069,17,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1070,18,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1071,19,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1072,20,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1073,21,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1074,22,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1075,23,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1076,24,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1077,25,MemberOf,category,1402,Comprehensive Categorization: Encryption,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1078,26,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1079,27,Self,class,327,,11,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1080,0,ChildOf,class,326,Inadequate Encryption Strength,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1081,1,ChildOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1082,2,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1083,3,MemberOf,category,310,Cryptographic Issues,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1084,4,MemberOf,category,1013,Encrypt Data,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1085,5,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1086,6,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1087,7,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1088,8,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1089,9,MemberOf,category,1402,Comprehensive Categorization: Encryption,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1090,10,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1091,11,Self,base,328,,11,328,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1092,0,ChildOf,base,328,Use of Weak Hash,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1093,1,ParentOf,variant,759,Use of a One-Way Hash without a Salt,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1094,2,ParentOf,variant,760,Use of a One-Way Hash with a Predictable Salt,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1095,3,MemberOf,category,255,Credentials Management Errors,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1096,4,MemberOf,category,310,Cryptographic Issues,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1097,5,ChildOf,class,327,Use of a Broken or Risky Cryptographic Algorithm,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1098,6,MemberOf,category,1010,Authenticate Actors,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1099,7,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1100,8,MemberOf,category,1402,Comprehensive Categorization: Encryption,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1101,9,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1102,10,Self,base,916,,11,916,"['langflow', 'couler', 'gradio', 'streamlit', 'mars', 'danswerai', 'mlflow', 'determined']"
1103,0,ChildOf,pillar,693,Protection Mechanism Failure,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1104,1,ParentOf,base,328,Use of Weak Hash,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1105,2,ParentOf,variant,780,Use of RSA Algorithm without OAEP,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1106,3,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1107,4,PeerOf,base,301,Reflection Attack in an Authentication Protocol,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1108,5,PeerOf,class,311,Missing Encryption of Sensitive Data,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1109,6,CanFollow,base,208,Observable Timing Discrepancy,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1110,7,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1111,8,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1112,9,MemberOf,category,1013,Encrypt Data,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1113,10,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1114,11,MemberOf,category,753,2009 Top 25 - Porous Defenses,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1115,12,MemberOf,category,803,2010 Top 25 - Porous Defenses,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1116,13,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1117,14,MemberOf,category,866,2011 Top 25 - Porous Defenses,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1118,15,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1119,16,MemberOf,view,884,CWE Cross-section,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1120,17,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1121,18,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1122,19,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1123,20,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1124,21,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1125,22,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1126,23,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1127,24,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1128,25,MemberOf,category,1402,Comprehensive Categorization: Encryption,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1129,26,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1130,27,Self,class,327,,3,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1131,0,ChildOf,pillar,693,Protection Mechanism Failure,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1132,1,ParentOf,base,328,Use of Weak Hash,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1133,2,ParentOf,variant,780,Use of RSA Algorithm without OAEP,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1134,3,ParentOf,base,1240,Use of a Cryptographic Primitive with a Risky Implementation,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1135,4,PeerOf,base,301,Reflection Attack in an Authentication Protocol,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1136,5,PeerOf,class,311,Missing Encryption of Sensitive Data,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1137,6,CanFollow,base,208,Observable Timing Discrepancy,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1138,7,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1139,8,ParentOf,base,916,Use of Password Hash With Insufficient Computational Effort,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1140,9,MemberOf,category,1013,Encrypt Data,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1141,10,MemberOf,category,729,OWASP Top Ten 2004 Category A8 - Insecure Storage,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1142,11,MemberOf,category,753,2009 Top 25 - Porous Defenses,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1143,12,MemberOf,category,803,2010 Top 25 - Porous Defenses,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1144,13,MemberOf,category,816,OWASP Top Ten 2010 Category A7 - Insecure Cryptographic Storage,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1145,14,MemberOf,category,866,2011 Top 25 - Porous Defenses,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1146,15,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1147,16,MemberOf,view,884,CWE Cross-section,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1148,17,MemberOf,category,934,OWASP Top Ten 2013 Category A6 - Sensitive Data Exposure,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1149,18,MemberOf,category,958,SFP Secondary Cluster: Broken Cryptography,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1150,19,MemberOf,category,1029,OWASP Top Ten 2017 Category A3 - Sensitive Data Exposure,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1151,20,MemberOf,category,1131,CISQ Quality Measures (2016) - Security,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1152,21,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1153,22,MemberOf,category,1170,SEI CERT C Coding Standard - Guidelines 48. Miscellaneous (MSC),1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1154,23,MemberOf,category,1346,OWASP Top Ten 2021 Category A02:2021 - Cryptographic Failures,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1155,24,MemberOf,category,1366,ICS Communications: Frail Security in Protocols,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1156,25,MemberOf,category,1402,Comprehensive Categorization: Encryption,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1157,26,MemberOf,category,1439,OWASP Top Ten 2025 Category A04:2025 - Cryptographic Failures,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1158,27,Self,class,327,,1,327,"['lightly', 'langflow', 'couler', 'gradio', 'streamlit', 'mars', 'open-webui', 'danswerai', 'mlflow', 'determined']"
1159,0,ChildOf,class,668,Exposure of Resource to Wrong Sphere,19,377,"['lightly', 'nut', 'mindsdb', 'pytorch', 'gensim', 'tensorflow', 'DI-engine', 'python-timbl', 'transformers', 'bentoml', 'shogun', 'rasa']"
1160,1,ParentOf,base,378,Creation of Temporary File With Insecure Permissions,19,377,"['lightly', 'nut', 'mindsdb', 'pytorch', 'gensim', 'tensorflow', 'DI-engine', 'python-timbl', 'transformers', 'bentoml', 'shogun', 'rasa']"
1161,2,ParentOf,base,379,Creation of Temporary File in Directory with Insecure Permissions,19,377,"['lightly', 'nut', 'mindsdb', 'pytorch', 'gensim', 'tensorflow', 'DI-engine', 'python-timbl', 'transformers', 'bentoml', 'shogun', 'rasa']"
1162,3,MemberOf,category,361,7PK - Time and State,19,377,"['lightly', 'nut', 'mindsdb', 'pytorch', 'gensim', 'tensorflow', 'DI-engine', 'python-timbl', 'transformers', 'bentoml', 'shogun', 'rasa']"
1163,4,MemberOf,category,857,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 14 - Input Output (FIO),19,377,"['lightly', 'nut', 'mindsdb', 'pytorch', 'gensim', 'tensorflow', 'DI-engine', 'python-timbl', 'transformers', 'bentoml', 'shogun', 'rasa']"
1164,5,MemberOf,category,964,SFP Secondary Cluster: Exposure Temporary File,19,377,"['lightly', 'nut', 'mindsdb', 'pytorch', 'gensim', 'tensorflow', 'DI-engine', 'python-timbl', 'transformers', 'bentoml', 'shogun', 'rasa']"
1165,6,MemberOf,category,1147,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 13. Input Output (FIO),19,377,"['lightly', 'nut', 'mindsdb', 'pytorch', 'gensim', 'tensorflow', 'DI-engine', 'python-timbl', 'transformers', 'bentoml', 'shogun', 'rasa']"
1166,7,MemberOf,category,1169,SEI CERT C Coding Standard - Guidelines 14. Concurrency (CON),19,377,"['lightly', 'nut', 'mindsdb', 'pytorch', 'gensim', 'tensorflow', 'DI-engine', 'python-timbl', 'transformers', 'bentoml', 'shogun', 'rasa']"
