,nature,type,id,description,cwe_counts,cwe_id
10,ParentOf,base,1287,Improper Validation of Specified Type of Input,9,20
11,ParentOf,base,1288,Improper Validation of Consistency within Input,9,20
12,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,9,20
13,PeerOf,class,345,Insufficient Verification of Data Authenticity,9,20
14,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),9,20
15,CanPrecede,base,41,Improper Resolution of Path Equivalence,9,20
16,CanPrecede,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),9,20
17,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,9,20
18,CanPrecede,base,770,Allocation of Resources Without Limits or Throttling,9,20
19,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,9,20
20,ParentOf,variant,129,Improper Validation of Array Index,9,20
21,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,9,20
22,MemberOf,category,1019,Validate Inputs,9,20
23,ParentOf,base,15,External Control of System or Configuration Setting,9,20
24,ParentOf,base,73,External Control of File Name or Path,9,20
25,ParentOf,variant,102,Struts: Duplicate Validation Forms,9,20
26,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,9,20
27,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,9,20
28,ParentOf,variant,105,Struts: Form Field Without Validator,9,20
29,ParentOf,variant,106,Struts: Plug-in Framework not in Use,9,20
30,ParentOf,variant,107,Struts: Unused Validation Form,9,20
31,ParentOf,variant,108,Struts: Unvalidated Action Form,9,20
32,ParentOf,variant,109,Struts: Validator Turned Off,9,20
33,ParentOf,variant,110,Struts: Validator Without Form Field,9,20
34,ParentOf,variant,111,Direct Use of Unsafe JNI,9,20
35,ParentOf,base,112,Missing XML Validation,9,20
36,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),9,20
37,ParentOf,class,114,Process Control,9,20
38,ParentOf,base,117,Improper Output Neutralization for Logs,9,20
39,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,9,20
40,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),9,20
41,ParentOf,base,134,Use of Externally-Controlled Format String,9,20
42,ParentOf,base,170,Improper Null Termination,9,20
43,ParentOf,base,190,Integer Overflow or Wraparound,9,20
44,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,9,20
45,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),9,20
46,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,9,20
47,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,9,20
48,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,9,20
49,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),9,20
50,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),9,20
51,MemberOf,category,746,CERT C Secure Coding Standard (2008) Chapter 13 - Error Handling (ERR),9,20
52,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),9,20
53,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,9,20
54,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),9,20
55,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),9,20
56,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),9,20
57,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,9,20
58,MemberOf,category,1005,7PK - Input Validation and Representation,9,20
59,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),9,20
60,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,9,20
61,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,9,20
62,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,9,20
63,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,9,20
64,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,9,20
65,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,9,20
66,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,9,20
67,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,9,20
68,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,9,20
4,ChildOf,pillar,664,Improper Control of a Resource Through its Lifetime,9,400
5,ParentOf,class,405,Asymmetric Resource Consumption (Amplification),9,400
6,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,9,400
7,ParentOf,base,771,Missing Reference to Active Allocated Resource,9,400
8,ParentOf,base,779,Logging of Excessive Data,9,400
9,ParentOf,base,920,Improper Restriction of Power Consumption,9,400
10,ParentOf,base,1235,Incorrect Use of Autoboxing and Unboxing for Performance Critical Operations,9,400
11,ParentOf,base,1246,Improper Write Handling in Limited-write Non-Volatile Memories,9,400
12,CanFollow,base,410,Insufficient Resource Pool,9,400
13,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,9,400
14,ParentOf,base,770,Allocation of Resources Without Limits or Throttling,9,400
15,ParentOf,base,920,Improper Restriction of Power Consumption,9,400
16,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,9,400
17,MemberOf,category,858,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 15 - Serialization (SER),9,400
18,MemberOf,category,861,The CERT Oracle Secure Coding Standard for Java (2011) Chapter 18 - Miscellaneous (MSC),9,400
19,MemberOf,view,884,CWE Cross-section,9,400
20,MemberOf,category,985,SFP Secondary Cluster: Unrestricted Consumption,9,400
21,MemberOf,category,1148,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 14. Serialization (SER),9,400
22,MemberOf,category,1152,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 49. Miscellaneous (MSC),9,400
23,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,9,400
24,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,9,400
25,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,9,400
26,MemberOf,category,1416,Comprehensive Categorization: Resource Lifecycle Management,9,400
27,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,9,400
2,ChildOf,class,20,Improper Input Validation,9,1284
3,ParentOf,base,606,Unchecked Input for Loop Condition,9,1284
4,CanPrecede,variant,789,Memory Allocation with Excessive Size Value,9,1284
5,MemberOf,category,1215,Data Validation Issues,9,1284
6,MemberOf,category,1218,Memory Buffer Errors,9,1284
7,ChildOf,class,20,Improper Input Validation,9,1284
8,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,9,1284
5,ChildOf,pillar,682,Incorrect Calculation,9,190
6,ParentOf,chain,680,Integer Overflow to Buffer Overflow,9,190
7,PeerOf,base,128,Wrap-around Error,9,190
8,PeerOf,base,1339,Insufficient Precision or Accuracy of a Real Number,9,190
9,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,9,190
10,MemberOf,category,189,Numeric Errors,9,190
11,ChildOf,pillar,682,Incorrect Calculation,9,190
12,ChildOf,class,20,Improper Input Validation,9,190
13,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),9,190
14,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),9,190
15,MemberOf,category,802,2010 Top 25 - Risky Resource Management,9,190
16,MemberOf,category,865,2011 Top 25 - Risky Resource Management,9,190
17,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),9,190
18,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),9,190
19,MemberOf,view,884,CWE Cross-section,9,190
20,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,9,190
21,MemberOf,category,1137,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 03. Numeric Types and Operations (NUM),9,190
22,MemberOf,category,1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT),9,190
23,MemberOf,category,1162,SEI CERT C Coding Standard - Guidelines 08. Memory Management (MEM),9,190
24,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,9,190
25,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,9,190
26,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,9,190
27,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,9,190
28,MemberOf,category,1408,Comprehensive Categorization: Incorrect Calculation,9,190
29,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,9,190
30,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,9,190
3,ChildOf,pillar,707,Improper Neutralization,9,20
4,ParentOf,base,179,Incorrect Behavior Order: Early Validation,9,20
5,ParentOf,variant,622,Improper Validation of Function Hook Arguments,9,20
6,ParentOf,base,1173,Improper Use of Validation Framework,9,20
7,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,9,20
8,ParentOf,base,1285,"Improper Validation of Specified Index, Position, or Offset in Input",9,20
9,ParentOf,base,1286,Improper Validation of Syntactic Correctness of Input,9,20
10,ParentOf,base,1287,Improper Validation of Specified Type of Input,9,20
11,ParentOf,base,1288,Improper Validation of Consistency within Input,9,20
12,ParentOf,base,1289,Improper Validation of Unsafe Equivalence in Input,9,20
13,PeerOf,class,345,Insufficient Verification of Data Authenticity,9,20
14,CanPrecede,base,22,Improper Limitation of a Pathname to a Restricted Directory ('Path Traversal'),9,20
15,CanPrecede,base,41,Improper Resolution of Path Equivalence,9,20
16,CanPrecede,class,74,Improper Neutralization of Special Elements in Output Used by a Downstream Component ('Injection'),9,20
17,CanPrecede,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,9,20
18,CanPrecede,base,770,Allocation of Resources Without Limits or Throttling,9,20
19,MemberOf,view,1003,Weaknesses for Simplified Mapping of Published Vulnerabilities,9,20
20,ParentOf,variant,129,Improper Validation of Array Index,9,20
21,ParentOf,base,1284,Improper Validation of Specified Quantity in Input,9,20
22,MemberOf,category,1019,Validate Inputs,9,20
23,ParentOf,base,15,External Control of System or Configuration Setting,9,20
24,ParentOf,base,73,External Control of File Name or Path,9,20
25,ParentOf,variant,102,Struts: Duplicate Validation Forms,9,20
26,ParentOf,variant,103,Struts: Incomplete validate() Method Definition,9,20
27,ParentOf,variant,104,Struts: Form Bean Does Not Extend Validation Class,9,20
28,ParentOf,variant,105,Struts: Form Field Without Validator,9,20
29,ParentOf,variant,106,Struts: Plug-in Framework not in Use,9,20
30,ParentOf,variant,107,Struts: Unused Validation Form,9,20
31,ParentOf,variant,108,Struts: Unvalidated Action Form,9,20
32,ParentOf,variant,109,Struts: Validator Turned Off,9,20
33,ParentOf,variant,110,Struts: Validator Without Form Field,9,20
34,ParentOf,variant,111,Direct Use of Unsafe JNI,9,20
35,ParentOf,base,112,Missing XML Validation,9,20
36,ParentOf,variant,113,Improper Neutralization of CRLF Sequences in HTTP Headers ('HTTP Request/Response Splitting'),9,20
37,ParentOf,class,114,Process Control,9,20
38,ParentOf,base,117,Improper Output Neutralization for Logs,9,20
39,ParentOf,class,119,Improper Restriction of Operations within the Bounds of a Memory Buffer,9,20
40,ParentOf,base,120,Buffer Copy without Checking Size of Input ('Classic Buffer Overflow'),9,20
41,ParentOf,base,134,Use of Externally-Controlled Format String,9,20
42,ParentOf,base,170,Improper Null Termination,9,20
43,ParentOf,base,190,Integer Overflow or Wraparound,9,20
44,ParentOf,base,466,Return of Pointer Value Outside of Expected Range,9,20
45,ParentOf,base,470,Use of Externally-Controlled Input to Select Classes or Code ('Unsafe Reflection'),9,20
46,ParentOf,variant,785,Use of Path Manipulation Function without Maximum-sized Buffer,9,20
47,MemberOf,view,635,Weaknesses Originally Used by NVD from 2008 to 2016,9,20
48,MemberOf,category,722,OWASP Top Ten 2004 Category A1 - Unvalidated Input,9,20
49,MemberOf,category,738,CERT C Secure Coding Standard (2008) Chapter 5 - Integers (INT),9,20
50,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),9,20
51,MemberOf,category,746,CERT C Secure Coding Standard (2008) Chapter 13 - Error Handling (ERR),9,20
52,MemberOf,category,747,CERT C Secure Coding Standard (2008) Chapter 14 - Miscellaneous (MSC),9,20
53,MemberOf,category,751,2009 Top 25 - Insecure Interaction Between Components,9,20
54,MemberOf,category,872,CERT C++ Secure Coding Section 04 - Integers (INT),9,20
55,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),9,20
56,MemberOf,category,883,CERT C++ Secure Coding Section 49 - Miscellaneous (MSC),9,20
57,MemberOf,category,994,SFP Secondary Cluster: Tainted Input to Variable,9,20
58,MemberOf,category,1005,7PK - Input Validation and Representation,9,20
59,MemberOf,category,1163,SEI CERT C Coding Standard - Guidelines 09. Input Output (FIO),9,20
60,MemberOf,view,1200,Weaknesses in the 2019 CWE Top 25 Most Dangerous Software Errors,9,20
61,MemberOf,view,1337,Weaknesses in the 2021 CWE Top 25 Most Dangerous Software Weaknesses,9,20
62,MemberOf,category,1347,OWASP Top Ten 2021 Category A03:2021 - Injection,9,20
63,MemberOf,view,1350,Weaknesses in the 2020 CWE Top 25 Most Dangerous Software Weaknesses,9,20
64,MemberOf,category,1382,ICS Operations (& Maintenance): Emerging Energy Technologies,9,20
65,MemberOf,view,1387,Weaknesses in the 2022 CWE Top 25 Most Dangerous Software Weaknesses,9,20
66,MemberOf,category,1406,Comprehensive Categorization: Improper Input Validation,9,20
67,MemberOf,view,1425,Weaknesses in the 2023 CWE Top 25 Most Dangerous Software Weaknesses,9,20
68,MemberOf,view,1430,Weaknesses in the 2024 CWE Top 25 Most Dangerous Software Weaknesses,9,20
2,ChildOf,pillar,682,Incorrect Calculation,9,191
3,MemberOf,category,189,Numeric Errors,9,191
4,ChildOf,pillar,682,Incorrect Calculation,9,191
5,MemberOf,view,884,CWE Cross-section,9,191
6,MemberOf,category,998,SFP Secondary Cluster: Glitch in Computation,9,191
7,MemberOf,category,1137,SEI CERT Oracle Secure Coding Standard for Java - Guidelines 03. Numeric Types and Operations (NUM),9,191
8,MemberOf,category,1158,SEI CERT C Coding Standard - Guidelines 04. Integers (INT),9,191
9,MemberOf,category,1408,Comprehensive Categorization: Incorrect Calculation,9,191
4,ChildOf,pillar,710,Improper Adherence to Coding Standards,9,476
5,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,9,476
6,CanFollow,base,252,Unchecked Return Value,9,476
7,CanFollow,class,362,Concurrent Execution using Shared Resource with Improper Synchronization ('Race Condition'),9,476
8,CanFollow,variant,789,Memory Allocation with Excessive Size Value,9,476
9,CanFollow,base,1325,Improperly Controlled Sequential Memory Allocation,9,476
10,MemberOf,category,465,Pointer Issues,9,476
11,ChildOf,class,754,Improper Check for Unusual or Exceptional Conditions,9,476
12,MemberOf,category,398,7PK - Code Quality,9,476
13,MemberOf,category,730,OWASP Top Ten 2004 Category A9 - Denial of Service,9,476
14,MemberOf,category,737,CERT C Secure Coding Standard (2008) Chapter 4 - Expressions (EXP),9,476
15,MemberOf,category,742,CERT C Secure Coding Standard (2008) Chapter 9 - Memory Management (MEM),9,476
16,MemberOf,category,808,2010 Top 25 - Weaknesses On the Cusp,9,476
17,MemberOf,category,867,2011 Top 25 - Weaknesses On the Cusp,9,476
18,MemberOf,category,871,CERT C++ Secure Coding Section 03 - Expressions (EXP),9,476
19,MemberOf,category,876,CERT C++ Secure Coding Section 08 - Memory Management (MEM),9,476
